,Poor or fair health raw value,Low birthweight raw value,Food environment index raw value,Access to exercise opportunities raw value,Excessive drinking raw value,Sexually transmitted infections raw value,Ratio of population to primary care physicians.,Ratio of population to mental health providers.,High school graduation raw value,Some college raw value,Unemployment raw value,Income inequality raw value,Children in single-parent households raw value,Violent crime raw value,Severe housing problems raw value,Percentage of households with overcrowding,Percentage of households with lack of kitchen or plumbing facilities,Insufficient sleep raw value,Ratio of population to primary care providers other than physicians.,Population raw value,% below 18 years of age raw value,% not proficient in English raw value,% Females raw value,% Rural raw value
688,-0.06286936818777998,-0.5745508749262571,0.8886299568729447,0.22219285509460293,0.6286178052904283,-0.585425340982595,-0.16237191015847324,1.60616614793539,0.039078688950451426,0.2264871937000402,-0.291286542083765,-0.7269593079621298,-0.03861952310644015,-0.09826551574268644,-0.6974539167683559,0.2450818530470268,-0.0972672173612178,-0.42785933330267345,0.5401944101809077,-0.2597181710781607,-0.0034615319171244358,0.12888628227914714,0.35786721636200775,-0.41672265843211
1240,-0.694672892984372,-0.5951245817974627,0.20033331580435432,0.8955572827186891,0.8290070000617484,-0.7649035317207878,-0.0228108118117646,-0.3717766412722,-1.2115965198022958,0.6088823535724338,1.177997551432451,-0.8247053567900616,-0.3395822044517336,-0.6571019932493298,-0.17369693048189938,-0.3478840415668462,-0.3818338387186836,-0.24834159670765368,-0.3988864448720872,-0.2584991356865212,-1.0979258172894155,-0.42091261161825794,0.23905906826488957,1.3169987318141874
62,0.7180190307983243,1.4332055592052322,-0.4019262451306626,0.3485085093214274,0.4391410412330074,0.9387402298074482,-0.49193112900006514,-0.3977908628466545,0.023082618561587224,0.6278536483744359,-0.28466851987251346,0.45216929840512254,0.5725363378363612,0.8168999506429558,0.7588124429177114,-0.2097686824214545,-0.3909867240499159,1.1696601066359495,-0.32107705559401145,0.31270001415266646,-0.32207903043802744,-0.3046152408855815,0.8571155216923146,-1.0517892612366861
852,-0.514512943321854,-0.8447247901646661,1.0607041171400917,0.8117860877021092,0.21485128076132243,0.4710576392424466,-0.3026970657868138,-0.47351831429674995,0.34758874737462125,-0.3554830216720835,-0.0026437140179692417,-0.9911744034560399,0.043113415320347355,1.0862259949513942,-0.7458346921011996,0.22037114242999875,-0.22627337223458507,-1.6618600354317794,-0.3707739009391365,-0.19029620730945068,0.9415704054950089,1.837769818084816,-0.23692122194791068,-0.784124321645256
2884,0.8133189846134737,1.6184192345973925,-2.2087049279357127,0.015917483500932996,-0.7345148719509313,1.7186109427923348,-0.41535128303045293,0.1697868084398389,-0.170789510841913,-1.7480396196182468,-0.38967191781738475,0.3186487484821931,0.6984001856266587,-0.051063905626133686,0.8400816878163458,-0.1854630444583908,-0.004974518890923353,1.235031214006524,-0.07043325037013036,-0.2649215906193213,-0.7906959382984912,-0.24730143717890835,-1.8446971876520135,-0.1984456755718654
2887,0.21505646862674813,0.5172210967474461,0.5444816363386491,-0.7195537445308646,-0.8186317098734992,-0.8780267566181345,0.7907131690336362,0.7121407169164987,0.5096592766307564,-0.3100746928935018,-0.06521204922735434,0.34875875342994755,0.41291795296495387,-0.5493263130950153,-0.17604751953334966,-0.39555093519527673,0.3213140374005409,0.768190516417506,0.36035581045700943,-0.25822290106575563,-1.4148963037187847,-0.2613481375232676,0.2935894719025626,1.3169987318141874
1262,-0.6958640363832802,-0.6344973747044047,0.2863703959379278,-0.12339246440923479,0.6336675293315707,-0.8184671788453265,-0.294662873167808,-0.3656250633831563,0.16470132593449469,0.17884116885209722,0.3949952903715215,-0.6990464070731698,-0.05964609977869119,-0.46262746824957074,-0.489371746693069,-0.4801058020667521,-0.45115519831373996,0.1571648829105175,-0.3174425416048761,-0.21734317974267328,-0.8592896375060214,-0.5203681366841437,0.24848059321440735,0.9818957244885709
223,-1.2037963082174699,-0.5555263480545517,0.4584445562050756,1.6072945849207834,2.000353455575041,2.258244701136567,-0.795988573218489,-0.6834077683041634,-2.3081241177103435,2.47746447034075,-1.0249533794377026,3.527320900598313,-0.6846549996361736,2.73625232573631,2.5061344336865448,1.6028504845191827,2.01036361473134,-0.9559261234381197,-0.37134326071737805,2.344081374459241,-2.5396566951999406,3.5242522175205404,-0.3808647125037405,-1.8629271700259054
2193,0.3756053255945769,-0.4400370223509922,-0.3158891649970891,0.23605112694767644,-1.3506498955670536,0.9655220533697173,-0.06435229457116715,-0.5852879212538218,-1.1874192271986803,-0.1458329252592398,-0.2707631942026508,-0.22372991256101787,-0.019517363233325223,1.2014658904489302,-0.15308087410093893,0.2687471454143655,-0.1098210820785416,0.5185858922215525,-0.18239743867156186,-0.09440075820062922,0.45671609856151235,-0.36692147971094113,1.0228637161646825,-0.25162489323565324
373,1.515919834388095,1.192184960126482,-1.2622970464664007,-0.5932653666444676,-0.00826105084680966,0.2831851455966768,-0.030232105493122573,0.001114809734217184,-2.218023444145453,-1.5035898264295882,0.42505581994230657,0.665274183767723,1.6463239655648327,1.5412895427278002,1.5621972607911807,-0.03468933460968203,-0.13837712294162358,0.9250693762003646,-0.005597158740839835,-0.09068360102119655,-0.1680380688611319,0.11082416555280462,0.3005833553836015,-0.07698766578232562
